TITLE = "Visualization of the surface solution"
VARIABLES = "x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","C<sub>p</sub>"
ZONE NODES= 164, ELEMENTS= 164, DATAPACKING=POINT, ZONETYPE=FELINESEG
54	55
55	56
56	57
57	58
58	59
59	60
60	61
61	62
62	63
63	64
64	65
65	66
66	67
67	68
68	69
69	70
70	71
71	72
72	73
73	74
74	75
75	76
76	77
77	78
78	79
79	80
80	81
81	82
82	83
164	1
163	164
162	163
161	162
160	161
159	160
158	159
157	158
156	157
155	156
154	155
153	154
152	153
151	152
150	151
149	150
148	149
147	148
146	147
145	146
144	145
143	144
142	143
141	142
140	141
139	140
138	139
137	138
136	137
135	136
134	135
133	134
132	133
131	132
130	131
129	130
128	129
127	128
126	127
125	126
124	125
123	124
122	123
121	122
120	121
119	120
118	119
117	118
116	117
115	116
114	115
113	114
112	113
111	112
110	111
109	110
108	109
107	108
106	107
105	106
104	105
103	104
102	103
101	102
100	101
99	100
98	99
97	98
96	97
95	96
94	95
93	94
92	93
91	92
90	91
89	90
88	89
87	88
86	87
85	86
84	85
83	84
